sequence_number,rtt_ms,bytes_received,status
968,61.366,29,SUCCESS
969,64.328,1328,SUCCESS
970,62.965,29,SUCCESS
971,64.835,1328,SUCCESS
972,73.538,29,SUCCESS
973,77.244,1328,SUCCESS
974,64.475,29,SUCCESS
975,65.979,1328,SUCCESS
976,62.893,29,SUCCESS
977,62.499,1328,SUCCESS
978,86.955,29,SUCCESS
979,65.270,1328,SUCCESS
980,92.308,29,SUCCESS
981,87.492,1328,SUCCESS
982,,0,LOST
983,64.484,1328,SUCCESS
984,62.668,29,SUCCESS
985,83.568,1328,SUCCESS
986,61.962,29,SUCCESS
987,63.178,1328,SUCCESS
988,,0,LOST
989,65.546,1328,SUCCESS
990,63.065,29,SUCCESS
991,62.874,1328,SUCCESS
992,61.469,29,SUCCESS
993,66.982,1328,SUCCESS
994,63.733,29,SUCCESS
995,63.978,1328,SUCCESS
996,61.104,29,SUCCESS
997,63.631,1328,SUCCESS
998,63.327,29,SUCCESS
999,62.710,1328,SUCCESS
1000,63.546,29,SUCCESS
1001,,0,LOST
1002,,0,LOST
1003,65.317,1328,SUCCESS
1004,59.873,29,SUCCESS
1005,94.983,1328,SUCCESS
1006,62.014,29,SUCCESS
1007,63.669,1328,SUCCESS
1008,62.394,29,SUCCESS
1009,62.179,1328,SUCCESS
1010,64.674,29,SUCCESS
1011,,0,LOST
1012,63.101,29,SUCCESS
1013,62.899,1328,SUCCESS
1014,93.480,29,SUCCESS
1015,63.312,1328,SUCCESS
1016,63.687,29,SUCCESS
1017,64.086,1328,SUCCESS
1018,73.376,29,SUCCESS
1019,63.611,1328,SUCCESS
1020,62.454,29,SUCCESS
1021,65.157,1328,SUCCESS
1022,61.669,29,SUCCESS
1023,62.663,1328,SUCCESS
1024,60.433,29,SUCCESS
1025,65.523,1328,SUCCESS
1026,79.258,29,SUCCESS
1027,,0,LOST
1028,63.118,29,SUCCESS
1029,64.771,1328,SUCCESS
1030,64.449,29,SUCCESS
1031,64.451,1328,SUCCESS
1032,92.559,29,SUCCESS
1033,63.868,1328,SUCCESS
1034,,0,LOST
1035,65.901,1328,SUCCESS
1036,63.547,29,SUCCESS
1037,66.942,1328,SUCCESS
1038,66.151,29,SUCCESS
1039,,0,LOST
1040,61.409,29,SUCCESS
1041,95.536,1328,SUCCESS
1042,63.788,29,SUCCESS
1043,64.104,1328,SUCCESS
1044,64.066,29,SUCCESS
1045,61.484,1328,SUCCESS
1046,60.920,29,SUCCESS
1047,64.533,1328,SUCCESS
1048,63.096,29,SUCCESS
1049,63.743,1328,SUCCESS
1050,62.598,29,SUCCESS
1051,,0,LOST
1052,61.017,29,SUCCESS
1053,63.937,1328,SUCCESS
1054,63.076,29,SUCCESS
1055,84.180,1328,SUCCESS
1056,63.607,29,SUCCESS
1057,63.808,1328,SUCCESS
1058,63.497,29,SUCCESS
1059,64.164,1328,SUCCESS
1060,72.429,29,SUCCESS
1061,72.569,1328,SUCCESS
1062,,0,LOST
1063,62.552,1328,SUCCESS
1064,92.704,29,SUCCESS
1065,63.646,1328,SUCCESS
1066,,0,LOST
1067,66.461,1328,SUCCESS
1068,63.002,29,SUCCESS
1069,63.786,1328,SUCCESS
1070,,0,LOST
1071,64.314,1328,SUCCESS
1072,62.877,29,SUCCESS
1073,61.899,1328,SUCCESS
1074,67.673,29,SUCCESS
1075,65.014,1328,SUCCESS
1076,62.234,29,SUCCESS
1077,,0,LOST
1078,64.194,29,SUCCESS
1079,65.247,1328,SUCCESS
1080,61.559,29,SUCCESS
1081,65.878,1328,SUCCESS
1082,61.955,29,SUCCESS
1083,65.628,1328,SUCCESS
1084,71.989,29,SUCCESS
1085,63.519,1328,SUCCESS
1086,,0,LOST
1087,65.567,1328,SUCCESS
1088,62.995,29,SUCCESS
1089,64.399,1328,SUCCESS
1090,,0,LOST
1091,62.767,1328,SUCCESS
1092,60.549,29,SUCCESS
1093,63.939,1328,SUCCESS
1094,63.511,29,SUCCESS
1095,63.122,1328,SUCCESS
1096,64.495,29,SUCCESS
1097,63.750,1328,SUCCESS
1098,,0,LOST
1099,64.125,1328,SUCCESS
1100,64.958,29,SUCCESS
1101,63.198,1328,SUCCESS
1102,65.530,29,SUCCESS
1103,63.672,1328,SUCCESS
1104,62.314,29,SUCCESS
1105,,0,LOST
1106,62.276,29,SUCCESS
1107,64.209,1328,SUCCESS
1108,61.860,29,SUCCESS
1109,64.955,1328,SUCCESS
1110,,0,LOST
1111,85.963,1328,SUCCESS
1112,62.627,29,SUCCESS
1113,63.969,1328,SUCCESS
1114,64.869,29,SUCCESS
1115,63.700,1328,SUCCESS
1116,63.876,29,SUCCESS
1117,64.364,1328,SUCCESS
1118,62.390,29,SUCCESS
1119,63.361,1328,SUCCESS
1120,64.435,29,SUCCESS
1121,,0,LOST
1122,62.863,29,SUCCESS
1123,64.043,1328,SUCCESS
1124,63.434,29,SUCCESS
1125,63.797,1328,SUCCESS
1126,62.233,29,SUCCESS
1127,,0,LOST
1128,78.246,29,SUCCESS
1129,,0,LOST
1130,62.570,29,SUCCESS
1131,62.995,1328,SUCCESS
1132,61.956,29,SUCCESS
1133,62.728,1328,SUCCESS
1134,82.117,29,SUCCESS
1135,62.327,1328,SUCCESS
1136,,0,LOST
1137,66.254,1328,SUCCESS
1138,61.336,29,SUCCESS
1139,62.398,1328,SUCCESS
1140,,0,LOST
1141,79.592,1328,SUCCESS
1142,60.936,29,SUCCESS
1143,66.367,1328,SUCCESS
1144,63.458,29,SUCCESS
1145,61.831,1328,SUCCESS
1146,,0,LOST
1147,63.861,1328,SUCCESS
1148,85.287,29,SUCCESS
1149,64.355,1328,SUCCESS
1150,64.034,29,SUCCESS
1151,67.436,1328,SUCCESS
1152,63.323,29,SUCCESS
1153,72.098,1328,SUCCESS
1154,60.731,29,SUCCESS
1155,64.104,1328,SUCCESS
1156,,0,LOST
1157,64.266,1328,SUCCESS
1158,65.235,29,SUCCESS
1159,,0,LOST
1160,,0,LOST
1161,62.427,1328,SUCCESS
1162,65.488,29,SUCCESS
1163,63.775,1328,SUCCESS
1164,64.286,29,SUCCESS
1165,93.991,1328,SUCCESS
1166,60.896,29,SUCCESS
1167,65.233,1328,SUCCESS
1168,80.509,29,SUCCESS
1169,63.645,1328,SUCCESS
1170,64.550,29,SUCCESS
1171,63.473,1328,SUCCESS
1172,62.619,29,SUCCESS
1173,,0,LOST
1174,82.562,29,SUCCESS
1175,,0,LOST
1176,61.793,29,SUCCESS
1177,63.912,1328,SUCCESS
1178,61.884,29,SUCCESS
1179,66.672,1328,SUCCESS
1180,63.953,29,SUCCESS
1181,64.345,1328,SUCCESS
1182,63.555,29,SUCCESS
1183,65.292,1328,SUCCESS
1184,,0,LOST
1185,95.590,1328,SUCCESS
1186,62.634,29,SUCCESS
1187,,0,LOST
1188,61.200,29,SUCCESS
1189,64.988,1328,SUCCESS
1190,61.143,29,SUCCESS
1191,62.911,1328,SUCCESS
1192,60.835,29,SUCCESS
1193,62.183,1328,SUCCESS
1194,,0,LOST
1195,65.732,1328,SUCCESS
1196,62.511,29,SUCCESS
1197,64.279,1328,SUCCESS
1198,62.519,29,SUCCESS
1199,,0,LOST
